,0
fpp_prob,0.022100819468587038
fpp_score,0.022100819468587038
fpp_prob_heb,0.022100819468587038
fpp_prob_ueb,0.022100819468587038
fpp_prob_beb,0.022100819468587038
fpp_prob_heb_dbl,0.022100819468587038
fpp_prob_ueb_dbl,0.022100819468587038
fpp_prob_beb_dbl,0.022100819468587038
fpp_ror,0.010677924012912838
fpp_steff,0.009932952570151478
kepid,0.0
kepoi_name,0.0
